Year,Municipality,Crop,Mean_Yield
2003,GREY,BARLEY,1.8835194041552332
2003,GREY,FLAX,0.7461910341314315
2003,GREY,GRAIN CORN,2.493115938093945
2003,GREY,OATS,1.8293274949751837
2003,GREY,RED SPRING WHEAT,1.6598199233716475
2003,HAMIOTA,ARGENTINE CANOLA,0.6432325096899224
2003,HAMIOTA,BARLEY,1.283351936011634
2003,HAMIOTA,FLAX,0.5564650067294751
2003,HAMIOTA,RED SPRING WHEAT,1.1351652625361395
2003,HANOVER,ARGENTINE CANOLA,0.9048856197565875
2003,HANOVER,BARLEY,1.484810703666997
2003,HANOVER,OATS,1.6280488935721813
2003,HANOVER,RED SPRING WHEAT,1.4953952195664257
2003,HARRISON PARK,ARGENTINE CANOLA,0.6909410563496882
2003,HARRISON PARK,BARLEY,1.3768552064078865
2003,HARRISON PARK,FLAX,0.5457255561303673
2003,HARRISON PARK,OATS,1.3256013109147904
2003,HARRISON PARK,RED SPRING WHEAT,1.1534566316215125
2003,HEADINGLEY,RED SPRING WHEAT,1.445
2003,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA,0.8547371357718537
2003,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA/GRASS MIX.,0.6496667111585691
2003,HILLSBURG-ROBLIN-SHELL RIVER,ARGENTINE CANOLA,0.692504299012293
2003,HILLSBURG-ROBLIN-SHELL RIVER,BARLEY,1.2141855902777778
2003,HILLSBURG-ROBLIN-SHELL RIVER,OATS,0.886
2003,HILLSBURG-ROBLIN-SHELL RIVER,RED SPRING WHEAT,1.1349822138314787
2003,KELSEY,RED SPRING WHEAT,1.5065256888888887
2003,KILLARNEY-TURTLE MTN,ARGENTINE CANOLA,0.7468737711138451
2003,KILLARNEY-TURTLE MTN,OATS,0.9876296296296297
2003,KILLARNEY-TURTLE MTN,RED SPRING WHEAT,1.4086258601305084
2003,LAC DU BONNET,ARGENTINE CANOLA,0.9188934097421204
2003,LAC DU BONNET,OATS,1.6284904970760234
2003,LAC DU BONNET,RED SPRING WHEAT,1.4912389937106918
2003,LAKESHORE,ALFALFA,1.319
2003,LAKESHORE,ALFALFA/GRASS MIX.,1.2515057634837057
2003,LAKESHORE,ARGENTINE CANOLA,0.7864196345617839
2003,LAKESHORE,RED SPRING WHEAT,1.370421340629275
2003,LORNE,ALFALFA,1.7275213516524324
2003,LORNE,ARGENTINE CANOLA,0.9168330896603311
2003,LORNE,BARLEY,1.8284709863967932
2003,LORNE,FLAX,0.5918220044261776
2003,LORNE,OATS,1.5221881236310537
2003,LORNE,RED SPRING WHEAT,1.4494854251012144
2003,LOUISE,ARGENTINE CANOLA,0.8034413626372773
2003,LOUISE,BARLEY,1.7381948219231018
2003,LOUISE,FLAX,0.5514076202988997
2003,LOUISE,OATS,1.2993422802850356
2003,LOUISE,RED SPRING WHEAT,1.2902742299928698
2003,MACDONALD,ARGENTINE CANOLA,0.9763165703411334
2003,MACDONALD,BARLEY,1.9526839890210432
2003,MACDONALD,FLAX,0.7207375660268814
2003,MACDONALD,OATS,1.928842930181879
2003,MACDONALD,RED SPRING WHEAT,1.642026265152973
2003,MCCREARY,ALFALFA/GRASS MIX.,1.2444432936302434
2003,MINITONAS-BOWSMAN,ALFALFA/GRASS MIX.,1.6381096907216495
2003,MINITONAS-BOWSMAN,ARGENTINE CANOLA,0.861732658170232
2003,MINITONAS-BOWSMAN,RED SPRING WHEAT,1.3914579975057237
2003,MINTO-ODANAH,ARGENTINE CANOLA,0.7060938000546938
2003,MINTO-ODANAH,BARLEY,1.6180466597957464
2003,MINTO-ODANAH,RED SPRING WHEAT,1.2630468962833237
2003,MONTCALM,ARGENTINE CANOLA,0.8311309410026936
2003,MONTCALM,BARLEY,1.755930005425936
2003,MONTCALM,OATS,1.7558878516624041
2003,MONTCALM,RED SPRING WHEAT,1.6210627402737197
2003,MORRIS,ARGENTINE CANOLA,0.7398422405855225
2003,MORRIS,BARLEY,1.6065007931112625
2003,MORRIS,FLAX,0.4451153415453528
2003,MORRIS,OATS,1.6754319854794797
2003,MORRIS,RED SPRING WHEAT,1.555981596667951
2003,MOSSEY RIVER,ALFALFA,2.299483704974271
2003,MOSSEY RIVER,ALFALFA/GRASS MIX.,1.5316822401916743
2003,MOSSEY RIVER,ARGENTINE CANOLA,0.8158539026017346
2003,MOSSEY RIVER,RED SPRING WHEAT,1.4676877852348995
2003,MOUNTAIN,ALFALFA/GRASS MIX.,1.1030301663815891
2003,MOUNTAIN,ARGENTINE CANOLA,0.7903560163805874
2003,MOUNTAIN,RED SPRING WHEAT,1.2232315692724458
2003,NORFOLK-TREHERNE,ARGENTINE CANOLA,0.8773780413993464
2003,NORFOLK-TREHERNE,BARLEY,1.634
2003,NORFOLK-TREHERNE,OATS,1.4594415726246814
2003,NORFOLK-TREHERNE,RED SPRING WHEAT,1.4808100773716508
2003,NORFOLK-TREHERNE,WINTER WHEAT,2.015051538867037
2003,NORTH CYPRESS-LANGFORD,ALFALFA,0.873
2003,NORTH CYPRESS-LANGFORD,ALFALFA/GRASS MIX.,0.879
2003,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,0.6642383612880602
2003,NORTH CYPRESS-LANGFORD,BARLEY,1.3796440432049006
2003,NORTH CYPRESS-LANGFORD,FALL RYE,1.1918779079038289
2003,NORTH CYPRESS-LANGFORD,OATS,0.9458554294975688
2003,NORTH CYPRESS-LANGFORD,PROC POTATOES-IRRIG,11.788800990052987
2003,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,1.2120912487596522
2003,NORTH NORFOLK,ALFALFA/GRASS MIX.,1.7700170454545454
2003,NORTH NORFOLK,ARGENTINE CANOLA,0.8594824820810987
2003,NORTH NORFOLK,BARLEY,1.6557195332184058
2003,NORTH NORFOLK,GRAIN CORN,2.344273708381171
2003,NORTH NORFOLK,OATS,1.4283804614320739
2003,NORTH NORFOLK,PROC POTATOES-IRRIG,9.941
2003,NORTH NORFOLK,RED SPRING WHEAT,1.4711244951821232
2003,OAKLAND-WAWANESA,ARGENTINE CANOLA,0.5527088926174496
2003,OAKLAND-WAWANESA,BARLEY,1.296164194116168
2003,OAKLAND-WAWANESA,FLAX,0.40621840521564695
2003,OAKLAND-WAWANESA,RED SPRING WHEAT,0.9837927905715271
2003,OAKVIEW,ARGENTINE CANOLA,0.7066455070258659
2003,OAKVIEW,BARLEY,1.4269882233381157
2003,OAKVIEW,FLAX,0.4663274238227147
2003,OAKVIEW,OATS,1.1984626237342133
2003,OAKVIEW,RED SPRING WHEAT,1.2175715905710887
2003,PEMBINA,ARGENTINE CANOLA,0.882423505882777
2003,PEMBINA,BARLEY,1.799325363825364
2003,PEMBINA,OATS,1.6269939508506617
2003,PEMBINA,RED SPRING WHEAT,1.434582837235514
2003,PIPESTONE,ALFALFA,0.9501026974325643
2003,PIPESTONE,ARGENTINE CANOLA,0.503216098682835
2003,PIPESTONE,BARLEY,1.1377675353479346
2003,PIPESTONE,OATS,0.6913240542469665
2003,PIPESTONE,RED SPRING WHEAT,1.0146875015670052
2003,PORTAGE LA PRAIRIE,ALFALFA/GRASS MIX.,1.187
2003,PORTAGE LA PRAIRIE,ARGENTINE CANOLA,0.9225003972734496
2003,PORTAGE LA PRAIRIE,BARLEY,2.1110728484633987
2003,PORTAGE LA PRAIRIE,FLAX,0.706989068648885
2003,PORTAGE LA PRAIRIE,OATS,1.8040786200107393
2003,PORTAGE LA PRAIRIE,PROC POTATOES-IRRIG,10.790285161290322
2003,PORTAGE LA PRAIRIE,RED SPRING WHEAT,1.7006112235717499
2003,PORTAGE LA PRAIRIE,WHITE PEA BEANS,0.8435587398457796
2003,PORTAGE LA PRAIRIE,WINTER WHEAT,2.0147200238024396
2003,PRAIRIE LAKES,ALFALFA/GRASS MIX.,0.6714894130757801
2003,PRAIRIE LAKES,ARGENTINE CANOLA,0.5929188284518829
2003,PRAIRIE LAKES,OATS,1.0121054036024015
2003,PRAIRIE LAKES,RED SPRING WHEAT,1.121984365823528
2003,PRAIRIE VIEW,ALFALFA/GRASS MIX.,1.0180853523551838
2003,PRAIRIE VIEW,ARGENTINE CANOLA,0.6620179750558202
2003,PRAIRIE VIEW,BARLEY,1.4090460001579406
2003,PRAIRIE VIEW,FLAX,0.5103524517427936
2003,PRAIRIE VIEW,OATS,1.0312862837504309
2003,PRAIRIE VIEW,RED SPRING WHEAT,1.171964557043754
2003,RHINELAND,ARGENTINE CANOLA,0.7605472805649821
2003,RHINELAND,BARLEY,1.39257825329684
2003,RHINELAND,BLACK BEANS,0.716
2003,RHINELAND,GRAIN CORN,2.7816115809889426
2003,RHINELAND,OATS,1.6864232602478553
2003,RHINELAND,PINTO BEANS,0.7400607691024358
2003,RHINELAND,PROC POTATOES-DRYLND,10.994213139801374
2003,RHINELAND,PROC POTATOES-IRRIG,10.795372576177286
2003,RHINELAND,RED SPRING WHEAT,1.5394673997362502
2003,RHINELAND,WHITE PEA BEANS,0.6579205992509363
2003,RIDING MOUNTAIN WEST,ALFALFA,1.217526328217237
2003,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,0.9334085091663784
2003,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,0.6858741856845758
2003,RIDING MOUNTAIN WEST,BARLEY,1.4057385365266577
2003,RIDING MOUNTAIN WEST,OATS,1.0657890479153702
2003,RIDING MOUNTAIN WEST,RED SPRING WHEAT,1.2024641634527886
2003,RITCHOT,ARGENTINE CANOLA,0.9245675403225807
2003,RITCHOT,OATS,1.7486913418290855
2003,RITCHOT,RED SPRING WHEAT,1.5344911703811959
2003,RIVERDALE,ARGENTINE CANOLA,0.5055388601036269
2003,RIVERDALE,BARLEY,1.1262506868131867
2003,RIVERDALE,FIELD PEAS,0.8685867718446603
2003,RIVERDALE,RED SPRING WHEAT,1.00075482677979
2003,ROCKWOOD,ALFALFA/GRASS MIX.,1.2229173290937998
2003,ROCKWOOD,ARGENTINE CANOLA,0.8272947551115439
2003,ROCKWOOD,BARLEY,1.7250161764705882
2003,ROCKWOOD,OATS,1.5640105944673337
2003,ROCKWOOD,RED SPRING WHEAT,1.4399850219786183
2003,ROLAND,ARGENTINE CANOLA,0.9376764628935207
2003,ROLAND,BARLEY,2.053679639029893
2003,ROLAND,FLAX,0.695
2003,ROLAND,GRAIN CORN,2.985666798826421
2003,ROLAND,OATS,1.9282106181818182
2003,ROLAND,RED SPRING WHEAT,1.7655890858208956
2003,ROSEDALE,ALFALFA/GRASS MIX.,1.1001051752921536
2003,ROSEDALE,ARGENTINE CANOLA,0.7057972649013838
2003,ROSEDALE,BARLEY,1.4278484315450013
2003,ROSEDALE,RED SPRING WHEAT,1.1473374734057846
2003,ROSSBURN,ALFALFA/GRASS MIX.,1.013355283706403
2003,ROSSBURN,ARGENTINE CANOLA,0.7598670447385003
2003,ROSSBURN,BARLEY,1.3044364933741082
2003,ROSSBURN,OATS,1.034
2003,ROSSBURN,RED SPRING WHEAT,1.2720319655203376
2003,ROSSER,ARGENTINE CANOLA,0.9125050979825005
2003,ROSSER,BARLEY,1.731422900763359
2003,ROSSER,OATS,1.617154465532824
2003,ROSSER,RED SPRING WHEAT,1.456
2003,RUSSELL-BINSCARTH,ARGENTINE CANOLA,0.6473581092953787
2003,RUSSELL-BINSCARTH,RED SPRING WHEAT,1.1118675267636564
2003,SOURIS-GLENWOOD,ALFALFA/GRASS MIX.,1.138064572425829
2003,SOURIS-GLENWOOD,ARGENTINE CANOLA,0.483922012265871
2003,SOURIS-GLENWOOD,OATS,0.573122641509434
2003,SOURIS-GLENWOOD,RED SPRING WHEAT,0.9675880697565342
2003,SPRINGFIELD,ARGENTINE CANOLA,0.9576411268704002
2003,SPRINGFIELD,BARLEY,1.7385549300889775
2003,SPRINGFIELD,FLAX,0.646
2003,SPRINGFIELD,OATS,1.746979521016618
2003,SPRINGFIELD,RED SPRING WHEAT,1.4393568992248063
2003,ST. ANDREWS,ARGENTINE CANOLA,0.9306447542311462
2003,ST. ANDREWS,BARLEY,1.7551391054575298
2003,ST. ANDREWS,FLAX,0.4927856609410008
2003,ST. ANDREWS,OATS,1.7298674510745586
2003,ST. ANDREWS,RED SPRING WHEAT,1.419017679467149
2003,ST. CLEMENTS,ARGENTINE CANOLA,0.9575247729149463
2003,ST. CLEMENTS,OATS,1.5382742046234836
2003,ST. CLEMENTS,RED SPRING WHEAT,1.4234829050522648
2003,ST. FRANCIS XAVIER,ARGENTINE CANOLA,0.9469152295865366
2003,ST. FRANCIS XAVIER,OATS,1.6761183824965813
2003,ST. FRANCIS XAVIER,RED SPRING WHEAT,1.556
2003,STANLEY,ARGENTINE CANOLA,0.8723410664172124
2003,STANLEY,BARLEY,1.6012130156472262
2003,STANLEY,GRAIN CORN,2.8297268993839833
2003,STANLEY,OATS,1.5966900662251655
2003,STANLEY,PINTO BEANS,0.9482555458515285
2003,STANLEY,PROC POTATOES-IRRIG,11.277
2003,STANLEY,RED SPRING WHEAT,1.6317712240515392
2003,STE. ANNE,ARGENTINE CANOLA,0.886944099378882
2003,STE. ROSE,ALFALFA/GRASS MIX.,1.1805005321035829
2003,STE. ROSE,ARGENTINE CANOLA,0.845019406392694
2003,STE. ROSE,RED SPRING WHEAT,1.3808466302905176
2003,SWAN VALLEY WEST,ALFALFA,1.5882691249312053
2003,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,0.9608936170212766
2003,SWAN VALLEY WEST,ARGENTINE CANOLA,0.9363905710566528
2003,SWAN VALLEY WEST,OATS,1.303441536932759
2003,SWAN VALLEY WEST,RED SPRING WHEAT,1.284555244132439
2003,TACHE,ARGENTINE CANOLA,0.8913705059006495
2003,TACHE,BARLEY,1.9222231057062673
2003,TACHE,OATS,1.5884222868677274
2003,TACHE,RED SPRING WHEAT,1.451499720305799
2003,THOMPSON,ARGENTINE CANOLA,0.8645859643638637
2003,THOMPSON,BARLEY,1.834924789060227
2003,THOMPSON,GRAIN CORN,2.6560053013392855
2003,THOMPSON,OATS,1.7956019859329748
2003,THOMPSON,RED SPRING WHEAT,1.5750316674650062
2003,TWO BORDERS,ALFALFA,1.0488127722877485
2003,TWO BORDERS,ALFALFA/GRASS MIX.,0.9164965277777779
2003,TWO BORDERS,ARGENTINE CANOLA,0.4938175317140902
2003,TWO BORDERS,FALL RYE,1.059964143038098
2003,TWO BORDERS,RED SPRING WHEAT,0.9279553703755488
2003,VICTORIA,ARGENTINE CANOLA,0.7501755974842766
2003,VICTORIA,BARLEY,1.5620677367576246
2003,VICTORIA,RED SPRING WHEAT,1.3252420798065296
2003,WALLACE-WOODWORTH,ALFALFA,0.9553610563657864
2003,WALLACE-WOODWORTH,ALFALFA/GRASS MIX.,0.9329818244964112
2003,WALLACE-WOODWORTH,ARGENTINE CANOLA,0.5533773790103317
2003,WALLACE-WOODWORTH,BARLEY,1.181120608285265
2003,WALLACE-WOODWORTH,FIELD PEAS,1.0091471488178025
2003,WALLACE-WOODWORTH,FLAX,0.4784857704469704
2003,WALLACE-WOODWORTH,RED SPRING WHEAT,1.0298212711954031
2003,WEST INTERLAKE,ALFALFA,0.6390520231213873
2003,WEST INTERLAKE,ALFALFA/GRASS MIX.,0.5652981333333333
2003,WESTLAKE-GLADSTONE,ALFALFA/GRASS MIX.,1.19229952681388
2003,WESTLAKE-GLADSTONE,ARGENTINE CANOLA,0.8473469584500065
2003,WESTLAKE-GLADSTONE,BARLEY,1.6296176637119761
2003,WESTLAKE-GLADSTONE,RED SPRING WHEAT,1.5182545277980093
2003,WESTLAKE-GLADSTONE,WINTER WHEAT,1.592
2003,WHITEHEAD,ARGENTINE CANOLA,0.3956053014679122
2003,WHITEHEAD,BARLEY,0.9741134027777778
2003,WHITEHEAD,RED SPRING WHEAT,0.9249628859454816
2003,WHITEMOUTH,RED SPRING WHEAT,1.4810061919504645
2003,WINNIPEG,RED SPRING WHEAT,1.5737518427518429
2003,WOODLANDS,ALFALFA,1.3710604496866936
2003,WOODLANDS,ALFALFA/GRASS MIX.,1.1205993059263215
2003,WOODLANDS,ARGENTINE CANOLA,0.8631626391096979
2003,WOODLANDS,BARLEY,1.748415004748338
2003,WOODLANDS,OATS,1.510777853725222
2003,WOODLANDS,RED SPRING WHEAT,1.514
2003,YELLOWHEAD,ARGENTINE CANOLA,0.7830032407407407
2003,YELLOWHEAD,BARLEY,1.497786363872577
2003,YELLOWHEAD,FLAX,0.5330782770463651
2003,YELLOWHEAD,OATS,1.4256926234314526
2003,YELLOWHEAD,RED SPRING WHEAT,1.184742328966521
2004,ALEXANDER,ARGENTINE CANOLA,0.76551530414568
2004,ALEXANDER,OATS,1.4509902400422052
2004,ALONSA,ALFALFA/GRASS MIX.,1.708977756402549
2004,ARGYLE,ALFALFA,2.055
2004,ARGYLE,ALFALFA/GRASS MIX.,1.842808153477218
2004,ARGYLE,ARGENTINE CANOLA,0.750584801464919
2004,ARGYLE,BARLEY,1.6420381885164888
2004,ARGYLE,FLAX,0.513
2004,ARGYLE,OATS,1.451
2004,ARGYLE,RED SPRING WHEAT,1.2323412361999186
2004,BIFROST-RIVERTON,ALFALFA,2.431
2004,BIFROST-RIVERTON,ALFALFA/GRASS MIX.,1.999566244882769
2004,BIFROST-RIVERTON,ARGENTINE CANOLA,0.9491046550416982
2004,BIFROST-RIVERTON,BARLEY,1.6785625423155042
2004,BIFROST-RIVERTON,FLAX,0.6749142857142858
2004,BIFROST-RIVERTON,RED SPRING WHEAT,1.4521128651202748
2004,BOISSEVAIN-MORTON,ALFALFA,2.0274351657574483
2004,BOISSEVAIN-MORTON,ALFALFA/GRASS MIX.,1.7596233993015133
2004,BOISSEVAIN-MORTON,ARGENTINE CANOLA,0.7150750264034447
2004,BOISSEVAIN-MORTON,BARLEY,1.5752899271956502
2004,BOISSEVAIN-MORTON,OATS,1.706
2004,BOISSEVAIN-MORTON,RED SPRING WHEAT,1.2925309666216478
2004,BRENDA-WASKADA,ARGENTINE CANOLA,0.6385019578686493
2004,BRENDA-WASKADA,BARLEY,1.3839774575398869
2004,BRENDA-WASKADA,OATS,1.6092105263157894
2004,BRENDA-WASKADA,RED SPRING WHEAT,1.04765259110984
2004,BROKENHEAD,ARGENTINE CANOLA,0.9183998331228054
2004,BROKENHEAD,OATS,1.4220847664349312
2004,BROKENHEAD,RED SPRING WHEAT,1.4713566029346377
2004,CARTIER,ARGENTINE CANOLA,0.7740080908573311
2004,CARTIER,BARLEY,1.8160000000000003
2004,CARTIER,FLAX,0.6823502636203866
2004,CARTIER,OATS,1.8633984324499029
2004,CARTIER,RED SPRING WHEAT,1.608165744930451
2004,CARTWRIGHT-ROBLIN,ALFALFA,1.711
2004,CARTWRIGHT-ROBLIN,ALFALFA/GRASS MIX.,1.6009150225260214
2004,CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,0.706821256601429
2004,CARTWRIGHT-ROBLIN,BARLEY,1.652499956548188
2004,CARTWRIGHT-ROBLIN,FLAX,0.448
2004,CARTWRIGHT-ROBLIN,RED SPRING WHEAT,1.281776232721271
2004,CLANWILLIAM-ERICKSON,RED SPRING WHEAT,0.7973431107680431
2004,COLDWELL,ALFALFA/GRASS MIX.,1.10507959278112
2004,CORNWALLIS,ARGENTINE CANOLA,0.6664202586206898
2004,CORNWALLIS,BARLEY,1.4724461942257219
2004,CORNWALLIS,RED SPRING WHEAT,1.327348223019237
2004,DAUPHIN,ALFALFA,2.2333982035928144
2004,DAUPHIN,ALFALFA/GRASS MIX.,1.631281036168133
2004,DAUPHIN,ARGENTINE CANOLA,0.8650593938182455
2004,DAUPHIN,RED SPRING WHEAT,1.40695026960497
2004,DELORAINE-WINCHESTER,ALFALFA,2.0294882545346415
2004,DELORAINE-WINCHESTER,ARGENTINE CANOLA,0.7649470038828838
2004,DELORAINE-WINCHESTER,BARLEY,1.455264616782793
2004,DELORAINE-WINCHESTER,OATS,1.90285401459854
2004,DELORAINE-WINCHESTER,RED SPRING WHEAT,1.1127243240770393
2004,DESALABERRY,ARGENTINE CANOLA,0.7102518614620938
2004,DESALABERRY,OATS,1.5746153449520468
2004,DESALABERRY,RED SPRING WHEAT,1.219613680781759
2004,DUFFERIN,ARGENTINE CANOLA,0.8309187077259169
2004,DUFFERIN,BARLEY,1.574578947368421
2004,DUFFERIN,GRAIN CORN,0.013868137559560805
2004,DUFFERIN,OATS,1.7596532401698861
2004,DUFFERIN,PROC POTATOES-IRRIG,8.114
2004,DUFFERIN,RED SPRING WHEAT,1.6360031129918768
2004,DUFFERIN,WHITE PEA BEANS,0.1403846238815862
2004,ELLICE-ARCHIE,ALFALFA/GRASS MIX.,1.4447726879861713
2004,ELLICE-ARCHIE,ARGENTINE CANOLA,0.5331484265605424
2004,ELLICE-ARCHIE,RED SPRING WHEAT,0.9262048108211574
2004,ELTON,ARGENTINE CANOLA,0.7297131678962665
2004,ELTON,BARLEY,1.702321457326892
2004,ELTON,FLAX,0.427
2004,ELTON,OATS,1.7798239202657808
2004,ELTON,RED SPRING WHEAT,1.330616581026576
2004,EMERSON-FRANKLIN,ARGENTINE CANOLA,0.6079178226514487
2004,EMERSON-FRANKLIN,BARLEY,0.8096955445544555
2004,EMERSON-FRANKLIN,OATS,1.1050809562897599
2004,EMERSON-FRANKLIN,RED SPRING WHEAT,0.9940000000000001
2004,ETHELBERT,ARGENTINE CANOLA,0.588090909090909
2004,ETHELBERT,RED SPRING WHEAT,1.2011521152115212
2004,FISHER,ALFALFA,2.516
2004,FISHER,ALFALFA/GRASS MIX.,2.2311585594013095
2004,FISHER,ARGENTINE CANOLA,1.0014098944505603
2004,FISHER,RED SPRING WHEAT,1.4138908900860336
2004,GILBERT PLAINS,ALFALFA,1.643
2004,GILBERT PLAINS,ALFALFA/GRASS MIX.,2.388
2004,GILBERT PLAINS,ARGENTINE CANOLA,0.8854449189841228
2004,GILBERT PLAINS,BARLEY,1.688952662050176
2004,GILBERT PLAINS,RED SPRING WHEAT,1.4450673182383194
2004,GLENBORO-SOUTH CYPRESS,ARGENTINE CANOLA,0.8845373335580651
2004,GLENBORO-SOUTH CYPRESS,BARLEY,1.5742132086276006
2004,GLENBORO-SOUTH CYPRESS,OATS,1.5307670580768011
2004,GLENBORO-SOUTH CYPRESS,PROC POTATOES-IRRIG,11.21
2004,GLENBORO-SOUTH CYPRESS,RED SPRING WHEAT,1.384405652999665
2004,GLENELLA-LANSDOWNE,ALFALFA/GRASS MIX.,1.5197613919633064
2004,GLENELLA-LANSDOWNE,ARGENTINE CANOLA,0.8468356809468245
2004,GLENELLA-LANSDOWNE,BARLEY,1.4364997801811308
2004,GLENELLA-LANSDOWNE,RED SPRING WHEAT,1.3370505910165484
2004,GRAHAMDALE,ALFALFA,2.159
2004,GRAHAMDALE,ALFALFA/GRASS MIX.,1.7373166481275493
2004,GRANDVIEW,ALFALFA/GRASS MIX.,1.809
2004,GRANDVIEW,ARGENTINE CANOLA,0.8114578341624231
2004,GRANDVIEW,BARLEY,1.6198877011364914
2004,GRANDVIEW,RED SPRING WHEAT,1.4057028841245534
2004,GRASSLAND,ALFALFA,2.385079754601227
2004,GRASSLAND,ARGENTINE CANOLA,0.7421564984949909
2004,GRASSLAND,BARLEY,1.462176981106883
2004,GRASSLAND,FLAX,0.43713422818791947
2004,GRASSLAND,OATS,1.507658583899127
2004,GRASSLAND,RED SPRING WHEAT,1.282164132056403
2004,GRASSLAND,WINTER WHEAT,1.7494155262821334
2004,GREY,ARGENTINE CANOLA,0.8445431849272478
2004,GREY,BARLEY,1.6967523364485981
2004,GREY,FLAX,0.665
2004,GREY,GRAIN CORN,0.04993530150753769
2004,GREY,OATS,1.8734634882631551
2004,GREY,RED SPRING WHEAT,1.6134465635374728
2004,HAMIOTA,ARGENTINE CANOLA,0.5864622898073314
2004,HAMIOTA,BARLEY,1.450684407262371
2004,HAMIOTA,FLAX,0.33872685689392296
2004,HAMIOTA,RED SPRING WHEAT,1.047629128485085
2004,HANOVER,ARGENTINE CANOLA,0.7409436690768454
2004,HANOVER,BARLEY,0.948267539756782
2004,HANOVER,OATS,1.5184856512141278
2004,HANOVER,RED SPRING WHEAT,1.3016715039577835
2004,HARRISON PARK,ARGENTINE CANOLA,0.4921865468409586
2004,HARRISON PARK,BARLEY,1.2954696465366935
2004,HARRISON PARK,FLAX,0.29201560062402493
2004,HARRISON PARK,OATS,1.486
2004,HARRISON PARK,RED SPRING WHEAT,1.0057823460845607
2004,HEADINGLEY,RED SPRING WHEAT,1.604
2004,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA,2.253
2004,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA/GRASS MIX.,1.3477948666127726
2004,HILLSBURG-ROBLIN-SHELL RIVER,ARGENTINE CANOLA,0.43789999660083617
2004,HILLSBURG-ROBLIN-SHELL RIVER,BARLEY,1.221308361527308
2004,HILLSBURG-ROBLIN-SHELL RIVER,OATS,1.0678186582809224
2004,HILLSBURG-ROBLIN-SHELL RIVER,RED SPRING WHEAT,1.0925415203470357
2004,KELSEY,RED SPRING WHEAT,1.0816753791545661
2004,KILLARNEY-TURTLE MTN,ARGENTINE CANOLA,0.6670820326505247
2004,KILLARNEY-TURTLE MTN,OATS,1.3638198473282444
2004,KILLARNEY-TURTLE MTN,RED SPRING WHEAT,1.2152006962720434
2004,LAC DU BONNET,ARGENTINE CANOLA,0.8275719199223918
2004,LAC DU BONNET,OATS,1.3297287735849057
2004,LAC DU BONNET,RED SPRING WHEAT,1.2626367239101717
2004,LAKESHORE,ALFALFA,1.923
2004,LAKESHORE,ALFALFA/GRASS MIX.,2.0272950612605785
2004,LAKESHORE,ARGENTINE CANOLA,0.8991175523349436
2004,LAKESHORE,RED SPRING WHEAT,1.464662899428187
2004,LORNE,ALFALFA,2.2661349855630415
2004,LORNE,ARGENTINE CANOLA,0.8169745613834957
2004,LORNE,BARLEY,1.6578687174224216
2004,LORNE,FLAX,0.5462963883049875
2004,LORNE,OATS,1.5979795698924733
2004,LORNE,RED SPRING WHEAT,1.3681846032027742
2004,LOUISE,ARGENTINE CANOLA,0.7264025636805822
2004,LOUISE,BARLEY,1.8048448240519304
2004,LOUISE,FLAX,0.3744350393700787
2004,LOUISE,OATS,1.8769999999999998
2004,LOUISE,RED SPRING WHEAT,1.3121588227667575
2004,MACDONALD,ARGENTINE CANOLA,0.7796122274505701
2004,MACDONALD,BARLEY,1.0660166805671394
2004,MACDONALD,FLAX,0.5565854438997822
2004,MACDONALD,OATS,1.6808685461025314
2004,MACDONALD,RED SPRING WHEAT,1.3830762638443346
2004,MCCREARY,ALFALFA/GRASS MIX.,1.941789758384421
2004,MINITONAS-BOWSMAN,ALFALFA/GRASS MIX.,1.6529490373725935
2004,MINITONAS-BOWSMAN,ARGENTINE CANOLA,0.7698869243936042
2004,MINITONAS-BOWSMAN,RED SPRING WHEAT,1.381220558437348
2004,MINTO-ODANAH,ARGENTINE CANOLA,0.6693694012156745
2004,MINTO-ODANAH,BARLEY,1.4256325255714972
2004,MINTO-ODANAH,RED SPRING WHEAT,1.1962202122954446
2004,MONTCALM,ARGENTINE CANOLA,0.8150362165178572
2004,MONTCALM,BARLEY,1.528933491686461
2004,MONTCALM,OATS,1.5510574018126888
2004,MONTCALM,RED SPRING WHEAT,1.55783480665488
2004,MORRIS,ARGENTINE CANOLA,0.7261877820140918
2004,MORRIS,BARLEY,1.1798160896537924
2004,MORRIS,FLAX,0.5160035309874589
2004,MORRIS,OATS,1.2367215855411788
2004,MORRIS,RED SPRING WHEAT,1.2808156655490202
2004,MOSSEY RIVER,ALFALFA,2.395671174377224
2004,MOSSEY RIVER,ALFALFA/GRASS MIX.,1.5591388482899737
2004,MOSSEY RIVER,ARGENTINE CANOLA,0.6406909372579395
2004,MOSSEY RIVER,RED SPRING WHEAT,1.2666809543626023
